gedi_file,shot_number,lat,lon,agbd,hls_granule,row,col,patch_tifs,bands,quadtile
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060600300521836,39.90232658640401,-122.08672804467395,15.993721008300781,HLS.L30.T10TEK.2021007T185141.v2.0,2756,2602,field_boundary_patch_tifs\patch_153060600300521836_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060600300521837,39.90201127250244,-122.08620262326009,16.139720916748047,HLS.L30.T10TEK.2021007T185141.v2.0,2757,2604,field_boundary_patch_tifs\patch_153060600300521837_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060600300521840,39.90106535764975,-122.0846265783918,3.265131950378418,HLS.L30.T10TEK.2021007T185141.v2.0,2760,2608,field_boundary_patch_tifs\patch_153060600300521840_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060600300521841,39.90075000355423,-122.08410122381885,46.12713623046875,HLS.L30.T10TEK.2021007T185141.v2.0,2761,2610,field_boundary_patch_tifs\patch_153060600300521841_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060600300521842,39.90043468669548,-122.08357597346608,19.93202781677246,HLS.L30.T10TEK.2021007T185141.v2.0,2763,2611,field_boundary_patch_tifs\patch_153060600300521842_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060600300521843,39.90011933112349,-122.08305070871504,37.052005767822266,HLS.L30.T10TEK.2021007T185141.v2.0,2764,2613,field_boundary_patch_tifs\patch_153060600300521843_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060600300521844,39.899803961452726,-122.08252547393408,24.635196685791016,HLS.L30.T10TEK.2021007T185141.v2.0,2765,2615,field_boundary_patch_tifs\patch_153060600300521844_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060600300521845,39.89948854152557,-122.08200021494672,51.9526481628418,HLS.L30.T10TEK.2021007T185141.v2.0,2766,2616,field_boundary_patch_tifs\patch_153060600300521845_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060600300521846,39.89917313325448,-122.0814750362641,77.84957122802734,HLS.L30.T10TEK.2021007T185141.v2.0,2767,2618,field_boundary_patch_tifs\patch_153060600300521846_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060600300521848,39.89854241792496,-122.0804250442132,20.55806541442871,HLS.L30.T10TEK.2021007T185141.v2.0,2769,2621,field_boundary_patch_tifs\patch_153060600300521848_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060600300521849,39.898226957933936,-122.07989999191743,21.193450927734375,HLS.L30.T10TEK.2021007T185141.v2.0,2771,2622,field_boundary_patch_tifs\patch_153060600300521849_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060600300521851,39.89759593934584,-122.07884994171107,34.28716278076172,HLS.L30.T10TEK.2021007T185141.v2.0,2773,2625,field_boundary_patch_tifs\patch_153060600300521851_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060600300521852,39.897280407783775,-122.0783249798581,20.32933235168457,HLS.L30.T10TEK.2021007T185141.v2.0,2774,2627,field_boundary_patch_tifs\patch_153060600300521852_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060600300521853,39.89696480808578,-122.07779996893312,15.56140422821045,HLS.L30.T10TEK.2021007T185141.v2.0,2775,2628,field_boundary_patch_tifs\patch_153060600300521853_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060600300521855,39.89633378414033,-122.07675039825386,39.682884216308594,HLS.L30.T10TEK.2021007T185141.v2.0,2778,2631,field_boundary_patch_tifs\patch_153060600300521855_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060600300521856,39.89601828198355,-122.07622570497247,38.202064514160156,HLS.L30.T10TEK.2021007T185141.v2.0,2779,2633,field_boundary_patch_tifs\patch_153060600300521856_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060600300521857,39.89570274397801,-122.07570099941194,30.505956649780273,HLS.L30.T10TEK.2021007T185141.v2.0,2780,2634,field_boundary_patch_tifs\patch_153060600300521857_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060600300521858,39.8953871834184,-122.07517629916701,30.298261642456055,HLS.L30.T10TEK.2021007T185141.v2.0,2781,2636,field_boundary_patch_tifs\patch_153060600300521858_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060600300521859,39.89507160480603,-122.07465160771704,24.385528564453125,HLS.L30.T10TEK.2021007T185141.v2.0,2782,2637,field_boundary_patch_tifs\patch_153060600300521859_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060600300521861,39.89444039667511,-122.07360224108972,32.4057731628418,HLS.L30.T10TEK.2021007T185141.v2.0,2784,2640,field_boundary_patch_tifs\patch_153060600300521861_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060600300521862,39.89412475978853,-122.073077546305,59.241939544677734,HLS.L30.T10TEK.2021007T185141.v2.0,2786,2642,field_boundary_patch_tifs\patch_153060600300521862_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060600300521863,39.893809147528934,-122.07255291371999,42.07566452026367,HLS.L30.T10TEK.2021007T185141.v2.0,2787,2643,field_boundary_patch_tifs\patch_153060600300521863_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060600300521864,39.89349353003939,-122.07202829140692,9.202975273132324,HLS.L30.T10TEK.2021007T185141.v2.0,2788,2645,field_boundary_patch_tifs\patch_153060600300521864_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060600300521865,39.89317798853236,-122.07150380654497,31.063121795654297,HLS.L30.T10TEK.2021007T185141.v2.0,2789,2646,field_boundary_patch_tifs\patch_153060600300521865_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060600300521866,39.892862357020896,-122.07097918709681,38.822288513183594,HLS.L30.T10TEK.2021007T185141.v2.0,2790,2648,field_boundary_patch_tifs\patch_153060600300521866_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060800300282236,39.89665982437326,-122.09362890999566,17.008819580078125,HLS.L30.T10TEK.2021007T185141.v2.0,2777,2583,field_boundary_patch_tifs\patch_153060800300282236_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060800300282237,39.89634429522476,-122.09310377472693,26.313247680664062,HLS.L30.T10TEK.2021007T185141.v2.0,2778,2584,field_boundary_patch_tifs\patch_153060800300282237_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060800300282238,39.89602893541221,-122.09257889678746,30.393239974975586,HLS.L30.T10TEK.2021007T185141.v2.0,2779,2586,field_boundary_patch_tifs\patch_153060800300282238_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060800300282239,39.89571351242959,-122.09205385536566,23.99745750427246,HLS.L30.T10TEK.2021007T185141.v2.0,2780,2588,field_boundary_patch_tifs\patch_153060800300282239_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060800300282240,39.89539805944281,-122.09152870856342,17.019845962524414,HLS.L30.T10TEK.2021007T185141.v2.0,2781,2589,field_boundary_patch_tifs\patch_153060800300282240_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060800300282241,39.89508268554167,-122.09100365155817,25.05356216430664,HLS.L30.T10TEK.2021007T185141.v2.0,2783,2591,field_boundary_patch_tifs\patch_153060800300282241_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060800300282242,39.8947672966666,-122.09047851306161,23.37381935119629,HLS.L30.T10TEK.2021007T185141.v2.0,2784,2592,field_boundary_patch_tifs\patch_153060800300282242_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060800300282243,39.89445198978275,-122.08995346634732,20.801748275756836,HLS.L30.T10TEK.2021007T185141.v2.0,2785,2594,field_boundary_patch_tifs\patch_153060800300282243_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060800300282244,39.89413683288247,-122.08942863242058,23.161535263061523,HLS.L30.T10TEK.2021007T185141.v2.0,2786,2595,field_boundary_patch_tifs\patch_153060800300282244_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060800300282245,39.89382143830026,-122.08890331057572,17.41988754272461,HLS.L30.T10TEK.2021007T185141.v2.0,2787,2597,field_boundary_patch_tifs\patch_153060800300282245_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060800300282246,39.89350622701414,-122.08837825838462,14.899712562561035,HLS.L30.T10TEK.2021007T185141.v2.0,2788,2598,field_boundary_patch_tifs\patch_153060800300282246_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060800300282247,39.89319083047295,-122.08785280982023,14.520544052124023,HLS.L30.T10TEK.2021007T185141.v2.0,2789,2600,field_boundary_patch_tifs\patch_153060800300282247_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060800300282248,39.89287544046614,-122.08732730911558,14.67285442352295,HLS.L30.T10TEK.2021007T185141.v2.0,2791,2601,field_boundary_patch_tifs\patch_153060800300282248_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060800300282249,39.89256002774915,-122.08680170200958,14.520544052124023,HLS.L30.T10TEK.2021007T185141.v2.0,2792,2603,field_boundary_patch_tifs\patch_153060800300282249_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060800300282250,39.89224468613498,-122.08627615610821,14.203778266906738,HLS.L30.T10TEK.2021007T185141.v2.0,2793,2604,field_boundary_patch_tifs\patch_153060800300282250_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021249071941_O15485_02_T10560_02_002_02_V002.h5,154850600200432739,39.904646118775055,-122.095754002362,10.402565002441406,HLS.L30.T10TEK.2021007T185141.v2.0,2747,2577,field_boundary_patch_tifs\patch_154850600200432739_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021249071941_O15485_02_T10560_02_002_02_V002.h5,154850600200432740,39.90496178371976,-122.09522932649804,29.611331939697266,HLS.L30.T10TEK.2021007T185141.v2.0,2746,2578,field_boundary_patch_tifs\patch_154850600200432740_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021249071941_O15485_02_T10560_02_002_02_V002.h5,154850600200432741,39.90527738818955,-122.09470467317693,18.985130310058594,HLS.L30.T10TEK.2021007T185141.v2.0,2745,2580,field_boundary_patch_tifs\patch_154850600200432741_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021249071941_O15485_02_T10560_02_002_02_V002.h5,154850600200432742,39.9055932437671,-122.09417987285705,69.90267944335938,HLS.L30.T10TEK.2021007T185141.v2.0,2744,2581,field_boundary_patch_tifs\patch_154850600200432742_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021249071941_O15485_02_T10560_02_002_02_V002.h5,154850600200432743,39.90590912094479,-122.09365504256775,23.665857315063477,HLS.L30.T10TEK.2021007T185141.v2.0,2743,2583,field_boundary_patch_tifs\patch_154850600200432743_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021249071941_O15485_02_T10560_02_002_02_V002.h5,154850600200432744,39.906224919734676,-122.09313023408792,18.372243881225586,HLS.L30.T10TEK.2021007T185141.v2.0,2741,2584,field_boundary_patch_tifs\patch_154850600200432744_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021249071941_O15485_02_T10560_02_002_02_V002.h5,154850600200432748,39.90748789613274,-122.09103090183484,102.61307525634766,HLS.L30.T10TEK.2021007T185141.v2.0,2737,2590,field_boundary_patch_tifs\patch_154850600200432748_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021249071941_O15485_02_T10560_02_002_02_V002.h5,154850600200432751,39.90843655254849,-122.08945539367275,97.75323486328125,HLS.L30.T10TEK.2021007T185141.v2.0,2733,2594,field_boundary_patch_tifs\patch_154850600200432751_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021249071941_O15485_02_T10560_02_002_02_V002.h5,154850600200432752,39.9087529975926,-122.08893005136802,21.725242614746094,HLS.L30.T10TEK.2021007T185141.v2.0,2732,2596,field_boundary_patch_tifs\patch_154850600200432752_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021249071941_O15485_02_T10560_02_002_02_V002.h5,154850600200432753,39.909069196243195,-122.08840481264959,119.44945526123047,HLS.L30.T10TEK.2021007T185141.v2.0,2731,2597,field_boundary_patch_tifs\patch_154850600200432753_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021249071941_O15485_02_T10560_02_002_02_V002.h5,154850600200432754,39.90938531713729,-122.08787958759214,122.1731948852539,HLS.L30.T10TEK.2021007T185141.v2.0,2730,2599,field_boundary_patch_tifs\patch_154850600200432754_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021249071941_O15485_02_T10560_02_002_02_V002.h5,154850600200432755,39.90970147014418,-122.08735431572833,101.1779556274414,HLS.L30.T10TEK.2021007T185141.v2.0,2728,2600,field_boundary_patch_tifs\patch_154850600200432755_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021249071941_O15485_02_T10560_02_002_02_V002.h5,154850600200432756,39.91001776024621,-122.08682894070085,82.93496704101562,HLS.L30.T10TEK.2021007T185141.v2.0,2727,2602,field_boundary_patch_tifs\patch_154850600200432756_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021249071941_O15485_02_T10560_02_002_02_V002.h5,154850600200432757,39.910333967911086,-122.08630357975798,134.10400390625,HLS.L30.T10TEK.2021007T185141.v2.0,2726,2603,field_boundary_patch_tifs\patch_154850600200432757_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021249071941_O15485_02_T10560_02_002_02_V002.h5,154850600200432758,39.91065025368498,-122.0857781447436,87.05992889404297,HLS.L30.T10TEK.2021007T185141.v2.0,2725,2605,field_boundary_patch_tifs\patch_154850600200432758_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021249071941_O15485_02_T10560_02_002_02_V002.h5,154850600200432759,39.91096653306626,-122.08525268150733,63.20511245727539,HLS.L30.T10TEK.2021007T185141.v2.0,2724,2606,field_boundary_patch_tifs\patch_154850600200432759_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021249071941_O15485_02_T10560_02_002_02_V002.h5,154850600200432760,39.91128292778776,-122.08472712274897,46.37295913696289,HLS.L30.T10TEK.2021007T185141.v2.0,2722,2608,field_boundary_patch_tifs\patch_154850600200432760_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021249071941_O15485_02_T10560_02_002_02_V002.h5,154850600200432761,39.911599159959486,-122.08420161648505,73.71724700927734,HLS.L30.T10TEK.2021007T185141.v2.0,2721,2609,field_boundary_patch_tifs\patch_154850600200432761_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021249071941_O15485_02_T10560_02_002_02_V002.h5,154850600200432762,39.9119154420482,-122.08367604959172,75.83625793457031,HLS.L30.T10TEK.2021007T185141.v2.0,2720,2611,field_boundary_patch_tifs\patch_154850600200432762_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021249071941_O15485_02_T10560_02_002_02_V002.h5,154850600200432763,39.912231788485435,-122.08315041298252,142.3577880859375,HLS.L30.T10TEK.2021007T185141.v2.0,2719,2612,field_boundary_patch_tifs\patch_154850600200432763_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021249071941_O15485_02_T10560_02_002_02_V002.h5,154850600200432764,39.91254807673919,-122.08262477015506,108.76203918457031,HLS.L30.T10TEK.2021007T185141.v2.0,2718,2614,field_boundary_patch_tifs\patch_154850600200432764_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021249071941_O15485_02_T10560_02_002_02_V002.h5,154850600200432765,39.91286435443316,-122.08209909634344,273.4206237792969,HLS.L30.T10TEK.2021007T185141.v2.0,2717,2615,field_boundary_patch_tifs\patch_154850600200432765_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021249071941_O15485_02_T10560_02_002_02_V002.h5,154850800200111636,39.897998992373346,-122.09349270311803,14.381548881530762,HLS.L30.T10TEK.2021007T185141.v2.0,2772,2583,field_boundary_patch_tifs\patch_154850800200111636_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021249071941_O15485_02_T10560_02_002_02_V002.h5,154850800200111637,39.89831530915239,-122.09296688167365,18.907691955566406,HLS.L30.T10TEK.2021007T185141.v2.0,2771,2585,field_boundary_patch_tifs\patch_154850800200111637_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021249071941_O15485_02_T10560_02_002_02_V002.h5,154850800200111638,39.89863158831735,-122.09244107348594,22.439485549926758,HLS.L30.T10TEK.2021007T185141.v2.0,2769,2586,field_boundary_patch_tifs\patch_154850800200111638_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021249071941_O15485_02_T10560_02_002_02_V002.h5,154850800200111639,39.89894783763336,-122.09191527630287,19.90721321105957,HLS.L30.T10TEK.2021007T185141.v2.0,2768,2588,field_boundary_patch_tifs\patch_154850800200111639_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021249071941_O15485_02_T10560_02_002_02_V002.h5,154850800200111640,39.899263970555985,-122.0913895459445,17.682456970214844,HLS.L30.T10TEK.2021007T185141.v2.0,2767,2589,field_boundary_patch_tifs\patch_154850800200111640_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021249071941_O15485_02_T10560_02_002_02_V002.h5,154850800200111641,39.8995801651442,-122.09086377356935,16.28630828857422,HLS.L30.T10TEK.2021007T185141.v2.0,2766,2591,field_boundary_patch_tifs\patch_154850800200111641_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021249071941_O15485_02_T10560_02_002_02_V002.h5,154850800200111642,39.899896363219185,-122.09033799766465,14.29340648651123,HLS.L30.T10TEK.2021007T185141.v2.0,2765,2592,field_boundary_patch_tifs\patch_154850800200111642_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021249071941_O15485_02_T10560_02_002_02_V002.h5,154850800200111643,39.900212329370305,-122.08981236799306,14.06620979309082,HLS.L30.T10TEK.2021007T185141.v2.0,2764,2594,field_boundary_patch_tifs\patch_154850800200111643_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021249071941_O15485_02_T10560_02_002_02_V002.h5,154850800200111644,39.90052854966808,-122.08928658151899,14.166200637817383,HLS.L30.T10TEK.2021007T185141.v2.0,2762,2595,field_boundary_patch_tifs\patch_154850800200111644_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021249071941_O15485_02_T10560_02_002_02_V002.h5,154850800200111645,39.9008448255326,-122.0887607657564,17.81635284423828,HLS.L30.T10TEK.2021007T185141.v2.0,2761,2597,field_boundary_patch_tifs\patch_154850800200111645_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021249071941_O15485_02_T10560_02_002_02_V002.h5,154850800200111646,39.90116111478743,-122.0882349486044,17.058460235595703,HLS.L30.T10TEK.2021007T185141.v2.0,2760,2598,field_boundary_patch_tifs\patch_154850800200111646_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021249071941_O15485_02_T10560_02_002_02_V002.h5,154850800200111648,39.90179335306797,-122.08718355816595,16.139720916748047,HLS.L30.T10TEK.2021007T185141.v2.0,2758,2601,field_boundary_patch_tifs\patch_154850800200111648_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021249071941_O15485_02_T10560_02_002_02_V002.h5,154850800200111649,39.902109499686134,-122.0866577860605,16.139720916748047,HLS.L30.T10TEK.2021007T185141.v2.0,2756,2603,field_boundary_patch_tifs\patch_154850800200111649_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021249071941_O15485_02_T10560_02_002_02_V002.h5,154850800200111650,39.90242559455161,-122.08613206261867,16.66715431213379,HLS.L30.T10TEK.2021007T185141.v2.0,2755,2604,field_boundary_patch_tifs\patch_154850800200111650_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021249071941_O15485_02_T10560_02_002_02_V002.h5,154850800200111651,39.902741724095144,-122.08560633508569,16.651042938232422,HLS.L30.T10TEK.2021007T185141.v2.0,2754,2606,field_boundary_patch_tifs\patch_154850800200111651_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021249071941_O15485_02_T10560_02_002_02_V002.h5,154850800200111652,39.903057720669445,-122.08508070850654,69.07801818847656,HLS.L30.T10TEK.2021007T185141.v2.0,2753,2607,field_boundary_patch_tifs\patch_154850800200111652_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021249071941_O15485_02_T10560_02_002_02_V002.h5,154850800200111653,39.9033738877008,-122.08455499137948,5.818078994750977,HLS.L30.T10TEK.2021007T185141.v2.0,2752,2609,field_boundary_patch_tifs\patch_154850800200111653_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021249071941_O15485_02_T10560_02_002_02_V002.h5,154850800200111658,39.90495291145339,-122.08192777191051,244.81475830078125,HLS.L30.T10TEK.2021007T185141.v2.0,2746,2616,field_boundary_patch_tifs\patch_154850800200111658_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
